width,height,filling_factor,t,u_ib,qmc,E_imp,E_imp_err,E_no_imp,E_no_imp_err,E_p,E_p_err
2,3,1.0,0.1,1.0,false,-0.5594489098010423,0.0,-1.3109113873783793,0.0,0.751462477577337,0.0
2,3,1.0,0.1,1.1,false,-0.5163676059038941,0.0,-1.3109113873783793,0.0,0.7945437814744852,0.0
2,3,1.0,0.1,1.2,false,-0.4787511818808582,0.0,-1.3109113873783793,0.0,0.8321602054975211,0.0
2,3,1.0,0.1,1.3,false,-0.4460387707415383,0.0,-1.3109113873783793,0.0,0.864872616636841,0.0
2,3,1.0,0.1,1.4,false,-0.4176310709707321,0.0,-1.3109113873783793,0.0,0.8932803164076473,0.0
2,3,1.0,0.1,1.5,false,-0.3929416309665834,0.0,-1.3109113873783793,0.0,0.9179697564117959,0.0
2,3,1.0,0.1,1.6,false,-0.371429910235766,0.0,-1.3109113873783793,0.0,0.9394814771426133,0.0
2,3,1.0,0.1,1.7,false,-0.35261757859971765,0.0,-1.3109113873783793,0.0,0.9582938087786617,0.0
2,3,1.0,0.1,1.8,false,-0.3360926917719203,0.0,-1.3109113873783793,0.0,0.9748186956064591,0.0
2,3,1.0,0.1,1.9,false,-0.321506579974287,0.0,-1.3109113873783793,0.0,0.9894048074040923,0.0
2,3,1.0,0.1,2.0,false,-0.30856716014696006,0.0,-1.3109113873783793,0.0,1.0023442272314194,0.0
3,3,1.0,0.02,-2.0,false,-3.2131380239414224,0.0,-0.11096964397642536,0.0,-3.102168379964997,0.0
3,3,1.0,0.02,-1.9,false,-2.9627919664472167,0.0,-0.11096964397642536,0.0,-2.8518223224707913,0.0
3,3,1.0,0.02,-1.8,false,-2.740036990217323,0.0,-0.11096964397642536,0.0,-2.6290673462408978,0.0
3,3,1.0,0.02,-1.7,false,-2.530129183505699,0.0,-0.11096964397642536,0.0,-2.4191595395292738,0.0
3,3,1.0,0.02,-1.6,false,-2.3253883670220135,0.0,-0.11096964397642536,0.0,-2.214418723045588,0.0
3,3,1.0,0.02,-1.5,false,-2.1231412576218203,0.0,-0.11096964397642536,0.0,-2.012171613645395,0.0
3,3,1.0,0.02,-1.4,false,-1.9224598469721204,0.0,-0.11096964397642536,0.0,-1.811490202995695,0.0
3,3,1.0,0.02,-1.3,false,-1.7231822924214526,0.0,-0.11096964397642536,0.0,-1.6122126484450272,0.0
3,3,1.0,0.02,-1.2,false,-1.52593695860243,0.0,-0.11096964397642536,0.0,-1.4149673146260047,0.0
3,3,1.0,0.02,-1.1,false,-1.3338337888760452,0.0,-0.11096964397642536,0.0,-1.2228641448996198,0.0
3,3,1.0,0.02,-1.0,false,-1.1620506190438855,0.0,-0.11096964397642536,0.0,-1.0510809750674601,0.0
3,3,1.0,0.02,-0.9,false,-1.0317579426480132,0.0,-0.11096964397642536,0.0,-0.9207882986715878,0.0
3,3,1.0,0.02,-0.8,false,-0.9216743071913139,0.0,-0.11096964397642536,0.0,-0.8107046632148885,0.0
3,3,1.0,0.02,-0.7,false,-0.8171911259157587,0.0,-0.11096964397642536,0.0,-0.7062214819393333,0.0
3,3,1.0,0.02,-0.6,false,-0.7147462357877806,0.0,-0.11096964397642536,0.0,-0.6037765918113552,0.0
3,3,1.0,0.02,-0.5,false,-0.6132560162969872,0.0,-0.11096964397642536,0.0,-0.5022863723205618,0.0
3,3,1.0,0.02,-0.4,false,-0.512294479081958,0.0,-0.11096964397642536,0.0,-0.40132483510553263,0.0
3,3,1.0,0.02,-0.3,false,-0.4116641877548146,0.0,-0.11096964397642536,0.0,-0.3006945437783892,0.0
3,3,1.0,0.02,-0.2,false,-0.31126426593038975,0.0,-0.11096964397642536,0.0,-0.20029462195396439,0.0
3,3,1.0,0.02,-0.1,false,-0.2110414215224843,0.0,-0.11096964397642536,0.0,-0.10007177754605895,0.0
3,3,1.0,0.02,0.0,false,-0.11096964397642536,0.0,-0.11096964397642536,0.0,0.0,0.0
3,3,1.0,0.02,0.1,false,-0.01104184787751608,0.0,-0.11096964397642536,0.0,0.09992779609890928,0.0
3,3,1.0,0.02,0.2,false,0.0887320859499872,0.0,-0.11096964397642536,0.0,0.19970172992641255,0.0
3,3,1.0,0.02,0.3,false,0.18832197035381137,0.0,-0.11096964397642536,0.0,0.29929161433023677,0.0
3,3,1.0,0.02,0.4,false,0.28766641131999054,0.0,-0.11096964397642536,0.0,0.3986360552964159,0.0
3,3,1.0,0.02,0.5,false,0.3866459725280557,0.0,-0.11096964397642536,0.0,0.49761561650448105,0.0
3,3,1.0,0.02,0.6,false,0.48501357274955276,0.0,-0.11096964397642536,0.0,0.5959832167259781,0.0
3,3,1.0,0.02,0.7,false,0.5821811405131834,0.0,-0.11096964397642536,0.0,0.6931507844896088,0.0
3,3,1.0,0.02,0.8,false,0.6763551397696606,0.0,-0.11096964397642536,0.0,0.7873247837460859,0.0
3,3,1.0,0.02,0.9,false,0.7594443494737345,0.0,-0.11096964397642536,0.0,0.8704139934501599,0.0
3,3,1.0,0.02,1.0,false,0.8032341690442428,0.0,-0.11096964397642536,0.0,0.9142038130206682,0.0
3,3,1.0,0.02,1.1,false,0.8146533977263736,0.0,-0.11096964397642536,0.0,0.925623041702799,0.0
3,3,1.0,0.02,1.2,false,0.8187252479310211,0.0,-0.11096964397642536,0.0,0.9296948919074465,0.0
3,3,1.0,0.02,1.3,false,0.8208359835275655,0.0,-0.11096964397642536,0.0,0.9318056275039909,0.0
3,3,1.0,0.02,1.4,false,0.8221671583847581,0.0,-0.11096964397642536,0.0,0.9331368023611835,0.0
3,3,1.0,0.02,1.5,false,0.8231050223493357,0.0,-0.11096964397642536,0.0,0.9340746663257611,0.0
3,3,1.0,0.02,1.6,false,0.8238128842140878,0.0,-0.11096964397642536,0.0,0.9347825281905132,0.0
3,3,1.0,0.02,1.7,false,0.8243723562404215,0.0,-0.11096964397642536,0.0,0.9353420002168469,0.0
3,3,1.0,0.02,1.8,false,0.8248292399870726,0.0,-0.11096964397642536,0.0,0.935798883963498,0.0
3,3,1.0,0.02,1.9,false,0.8252115096817401,0.0,-0.11096964397642536,0.0,0.9361811536581655,0.0
3,3,1.0,0.02,2.0,false,0.8255373813727697,0.0,-0.11096964397642536,0.0,0.936507025349195,0.0
3,3,1.0,0.06,-2.0,false,-3.932708809538692,0.0,-0.6087133767775802,0.0,-3.323995432761112,0.0
3,3,1.0,0.06,-1.9,false,-3.674667383515816,0.0,-0.6087133767775802,0.0,-3.065954006738236,0.0
3,3,1.0,0.06,-1.8,false,-3.429149650180306,0.0,-0.6087133767775802,0.0,-2.8204362734027257,0.0
3,3,1.0,0.06,-1.7,false,-3.19584353448768,0.0,-0.6087133767775802,0.0,-2.5871301577101,0.0
3,3,1.0,0.06,-1.6,false,-2.9735812640593147,0.0,-0.6087133767775802,0.0,-2.3648678872817346,0.0
3,3,1.0,0.06,-1.5,false,-2.7609406246389074,0.0,-0.6087133767775802,0.0,-2.1522272478613274,0.0
3,3,1.0,0.06,-1.4,false,-2.5568008793616253,0.0,-0.6087133767775802,0.0,-1.9480875025840452,0.0
3,3,1.0,0.06,-1.3,false,-2.3606412604684435,0.0,-0.6087133767775802,0.0,-1.7519278836908634,0.0
3,3,1.0,0.06,-1.2,false,-2.1726372776312517,0.0,-0.6087133767775802,0.0,-1.5639239008536716,0.0
3,3,1.0,0.06,-1.1,false,-1.9936220876891428,0.0,-0.6087133767775802,0.0,-1.3849087109115628,0.0
3,3,1.0,0.06,-1.0,false,-1.8248581222012537,0.0,-0.6087133767775802,0.0,-1.2161447454236733,0.0
3,3,1.0,0.06,-0.9,false,-1.6675020853840834,0.0,-0.6087133767775802,0.0,-1.058788708606503,0.0
3,3,1.0,0.06,-0.8,false,-1.52187496466605,0.0,-0.6087133767775802,0.0,-0.9131615878884699,0.0
3,3,1.0,0.06,-0.7,false,-1.3870700836054703,0.0,-0.6087133767775802,0.0,-0.7783567068278902,0.0
3,3,1.0,0.06,-0.6,false,-1.2612862416357251,0.0,-0.6087133767775802,0.0,-0.6525728648581449,0.0
3,3,1.0,0.06,-0.5,false,-1.1425227216786356,0.0,-0.6087133767775802,0.0,-0.5338093449010554,0.0
3,3,1.0,0.06,-0.4,false,-1.029069582606241,0.0,-0.6087133767775802,0.0,-0.42035620582866084,0.0
3,3,1.0,0.06,-0.3,false,-0.9196607217010406,0.0,-0.6087133767775802,0.0,-0.31094734492346043,0.0
3,3,1.0,0.06,-0.2,false,-0.8134399012252916,0.0,-0.6087133767775802,0.0,-0.20472652444771144,0.0
3,3,1.0,0.06,-0.1,false,-0.7098794060917585,0.0,-0.6087133767775802,0.0,-0.10116602931417829,0.0
3,3,1.0,0.06,0.0,false,-0.6087133767775802,0.0,-0.6087133767775802,0.0,0.0,0.0
3,3,1.0,0.06,0.1,false,-0.509903502160433,0.0,-0.6087133767775802,0.0,0.09880987461714719,0.0
3,3,1.0,0.06,0.2,false,-0.41364101856392144,0.0,-0.6087133767775802,0.0,0.19507235821365876,0.0
3,3,1.0,0.06,0.3,false,-0.32038851141102853,0.0,-0.6087133767775802,0.0,0.28832486536655166,0.0
3,3,1.0,0.06,0.4,false,-0.230965953583524,0.0,-0.6087133767775802,0.0,0.3777474231940562,0.0
3,3,1.0,0.06,0.5,false,-0.14667294723640098,0.0,-0.6087133767775802,0.0,0.4620404295411792,0.0
3,3,1.0,0.06,0.6,false,-0.06938055636549559,0.0,-0.6087133767775802,0.0,0.5393328204120846,0.0
3,3,1.0,0.06,0.7,false,-0.0013839511174272795,0.0,-0.6087133767775802,0.0,0.6073294256601529,0.0
3,3,1.0,0.06,0.8,false,0.05529030777425977,0.0,-0.6087133767775802,0.0,0.66400368455184,0.0
3,3,1.0,0.06,0.9,false,0.09997651039658205,0.0,-0.6087133767775802,0.0,0.7086898871741623,0.0
3,3,1.0,0.06,1.0,false,0.13383629087673807,0.0,-0.6087133767775802,0.0,0.7425496676543183,0.0
3,3,1.0,0.06,1.1,false,0.15912461805545305,0.0,-0.6087133767775802,0.0,0.7678379948330333,0.0
3,3,1.0,0.06,1.2,false,0.17814207008304914,0.0,-0.6087133767775802,0.0,0.7868554468606294,0.0
3,3,1.0,0.06,1.3,false,0.19271059806932653,0.0,-0.6087133767775802,0.0,0.8014239748469068,0.0
3,3,1.0,0.06,1.4,false,0.20412275145289724,0.0,-0.6087133767775802,0.0,0.8128361282304775,0.0
3,3,1.0,0.06,1.5,false,0.21326104443431532,0.0,-0.6087133767775802,0.0,0.8219744212118956,0.0
3,3,1.0,0.06,1.6,false,0.2207262336151669,0.0,-0.6087133767775802,0.0,0.829439610392747,0.0
3,3,1.0,0.06,1.7,false,0.22693267977443055,0.0,-0.6087133767775802,0.0,0.8356460565520107,0.0
3,3,1.0,0.06,1.8,false,0.2321718330747443,0.0,-0.6087133767775802,0.0,0.8408852098523245,0.0
3,3,1.0,0.06,1.9,false,0.23665311928691676,0.0,-0.6087133767775802,0.0,0.845366496064497,0.0
3,3,1.0,0.06,2.0,false,0.24053021725161733,0.0,-0.6087133767775802,0.0,0.8492435940291976,0.0
3,3,1.0,0.1,-2.0,false,-4.975627553134868,0.0,-1.6495759186948395,0.0,-3.326051634440028,0.0
3,3,1.0,0.1,-1.9,false,-4.7263087885710675,0.0,-1.6495759186948395,0.0,-3.0767328698762277,0.0
3,3,1.0,0.1,-1.8,false,-4.487588415241974,0.0,-1.6495759186948395,0.0,-2.838012496547134,0.0
3,3,1.0,0.1,-1.7,false,-4.2592725812487,0.0,-1.6495759186948395,0.0,-2.6096966625538602,0.0
3,3,1.0,0.1,-1.6,false,-4.041021891951992,0.0,-1.6495759186948395,0.0,-2.3914459732571522,0.0
3,3,1.0,0.1,-1.5,false,-3.8324296397505377,0.0,-1.6495759186948395,0.0,-2.1828537210556984,0.0
3,3,1.0,0.1,-1.4,false,-3.633100347438291,0.0,-1.6495759186948395,0.0,-1.9835244287434513,0.0
3,3,1.0,0.1,-1.3,false,-3.4427009271603293,0.0,-1.6495759186948395,0.0,-1.7931250084654897,0.0
3,3,1.0,0.1,-1.2,false,-3.260973395393546,0.0,-1.6495759186948395,0.0,-1.6113974766987063,0.0
3,3,1.0,0.1,-1.1,false,-3.087712900690479,0.0,-1.6495759186948395,0.0,-1.4381369819956393,0.0
3,3,1.0,0.1,-1.0,false,-2.922724121347737,0.0,-1.6495759186948395,0.0,-1.2731482026528973,0.0
3,3,1.0,0.1,-0.9,false,-2.7657734679926094,0.0,-1.6495759186948395,0.0,-1.1161975492977698,0.0
3,3,1.0,0.1,-0.8,false,-2.616554184534104,0.0,-1.6495759186948395,0.0,-0.9669782658392643,0.0
3,3,1.0,0.1,-0.7,false,-2.474675859848807,0.0,-1.6495759186948395,0.0,-0.8250999411539672,0.0
3,3,1.0,0.1,-0.6,false,-2.339680410572917,0.0,-1.6495759186948395,0.0,-0.6901044918780774,0.0
3,3,1.0,0.1,-0.5,false,-2.211077468252539,0.0,-1.6495759186948395,0.0,-0.5615015495576994,0.0
3,3,1.0,0.1,-0.4,false,-2.088387593223446,0.0,-1.6495759186948395,0.0,-0.43881167452860637,0.0
3,3,1.0,0.1,-0.3,false,-1.9711828854218851,0.0,-1.6495759186948395,0.0,-0.3216069667270456,0.0
3,3,1.0,0.1,-0.2,false,-1.859118988147144,0.0,-1.6495759186948395,0.0,-0.2095430694523044,0.0
3,3,1.0,0.1,-0.1,false,-1.751956941234098,0.0,-1.6495759186948395,0.0,-0.10238102253925851,0.0
3,3,1.0,0.1,0.0,false,-1.6495759186948395,0.0,-1.6495759186948395,0.0,0.0,0.0
3,3,1.0,0.1,0.1,false,-1.5519783006533823,0.0,-1.6495759186948395,0.0,0.09759761804145728,0.0
3,3,1.0,0.1,0.2,false,-1.4592873608215233,0.0,-1.6495759186948395,0.0,0.19028855787331622,0.0
3,3,1.0,0.1,0.3,false,-1.3717358891966966,0.0,-1.6495759186948395,0.0,0.2778400294981429,0.0
3,3,1.0,0.1,0.4,false,-1.2896422248437822,0.0,-1.6495759186948395,0.0,0.35993369385105733,0.0
3,3,1.0,0.1,0.5,false,-1.2133697337390128,0.0,-1.6495759186948395,0.0,0.43620618495582675,0.0
3,3,1.0,0.1,0.6,false,-1.1432684144171836,0.0,-1.6495759186948395,0.0,0.5063075042776559,0.0
3,3,1.0,0.1,0.7,false,-1.079604109369077,0.0,-1.6495759186948395,0.0,0.5699718093257626,0.0
3,3,1.0,0.1,0.8,false,-1.0224899846021362,0.0,-1.6495759186948395,0.0,0.6270859340927033,0.0
3,3,1.0,0.1,0.9,false,-0.9718406742113479,0.0,-1.6495759186948395,0.0,0.6777352444834917,0.0
3,3,1.0,0.1,1.0,false,-0.9273651986811804,0.0,-1.6495759186948395,0.0,0.7222107200136592,0.0
3,3,1.0,0.1,1.1,false,-0.8886003585379811,0.0,-1.6495759186948395,0.0,0.7609755601568584,0.0
3,3,1.0,0.1,1.2,false,-0.8549706473709021,0.0,-1.6495759186948395,0.0,0.7946052713239374,0.0
3,3,1.0,0.1,1.3,false,-0.8258539280265749,0.0,-1.6495759186948395,0.0,0.8237219906682647,0.0
3,3,1.0,0.1,1.4,false,-0.8006362389843752,0.0,-1.6495759186948395,0.0,0.8489396797104644,0.0
3,3,1.0,0.1,1.5,false,-0.7787483712424046,0.0,-1.6495759186948395,0.0,0.870827547452435,0.0
3,3,1.0,0.1,1.6,false,-0.759684763305127,0.0,-1.6495759186948395,0.0,0.8898911553897125,0.0
3,3,1.0,0.1,1.7,false,-0.7430091641694782,0.0,-1.6495759186948395,0.0,0.9065667545253614,0.0
3,3,1.0,0.1,1.8,false,-0.7283521095950614,0.0,-1.6495759186948395,0.0,0.9212238090997782,0.0
3,3,1.0,0.1,1.9,false,-0.7154042369435754,0.0,-1.6495759186948395,0.0,0.9341716817512642,0.0
3,3,1.0,0.1,2.0,false,-0.7039080918435109,0.0,-1.6495759186948395,0.0,0.9456678268513287,0.0
6,6,1.0,0.06,-2.0,true,-4.94959975608492,0.0001248080706807754,-1.4578800056362833,2.6535473510282063e-5,-3.491719750448637,0.00012759775022104546
6,6,1.0,0.06,-1.8,true,-4.406894504142726,8.793289718914494e-5,-1.4578800056362833,2.6535473510282063e-5,-2.949014498506443,9.184947339256559e-5
6,6,1.0,0.06,-1.6,true,-3.9197592137105466,7.077329269160729e-5,-1.4578800056362833,2.6535473510282063e-5,-2.4618792080742633,7.558432584092283e-5
6,6,1.0,0.06,-1.4,true,-3.4825478608663727,6.071702706254306e-5,-1.4578800056362833,2.6535473510282063e-5,-2.0246678552300894,6.626227229523952e-5
6,6,1.0,0.06,-1.2,true,-3.0803620266918994,4.7555980798768124e-5,-1.4578800056362833,2.6535473510282063e-5,-1.6224820210556161,5.445826534280801e-5
6,6,1.0,0.06,-1.0,true,-2.710002653184244,4.035087678181853e-5,-1.4578800056362833,2.6535473510282063e-5,-1.2521226475479605,4.829414676207027e-5
6,6,1.0,0.06,-0.8,true,-2.3839385349987317,3.8134523523690434e-5,-1.4578800056362833,2.6535473510282063e-5,-0.9260585293624484,4.645829569402842e-5
6,6,1.0,0.06,-0.6,true,-2.111941148735884,3.337651206299995e-5,-1.4578800056362833,2.6535473510282063e-5,-0.6540611430996006,4.263945252822159e-5
6,6,1.0,0.06,-0.4,true,-1.8776515193050476,3.284301925560155e-5,-1.4578800056362833,2.6535473510282063e-5,-0.4197715136687643,4.222316032983196e-5
6,6,1.0,0.06,-0.2,true,-1.6623234253892278,3.07786393196243e-5,-1.4578800056362833,2.6535473510282063e-5,-0.20444341975294456,4.0638110103478045e-5
6,6,1.0,0.06,0.0,true,-1.4578800056362833,2.6535473510282063e-5,-1.4578800056362833,2.6535473510282063e-5,0.0,3.752682652223289e-5
6,6,1.0,0.06,0.2,true,-1.2626220299660542,3.227957101712554e-5,-1.4578800056362833,2.6535473510282063e-5,0.19525797567022907,4.1786386054126915e-5
6,6,1.0,0.06,0.4,true,-1.080594773364523,3.129782395626265e-5,-1.4578800056362833,2.6535473510282063e-5,0.37728523227176036,4.1032732529190514e-5
6,6,1.0,0.06,0.6,true,-0.927111409094185,3.352525960789464e-5,-1.4578800056362833,2.6535473510282063e-5,0.5307685965420983,4.275598655383376e-5
6,6,1.0,0.06,0.8,true,-0.8304439702260173,3.566560806510088e-5,-1.4578800056362833,2.6535473510282063e-5,0.6274360354102659,4.445409939553686e-5
6,6,1.0,0.06,1.0,true,-0.7842489356819732,3.710130019558948e-5,-1.4578800056362833,2.6535473510282063e-5,0.6736310699543101,4.561400914870484e-5
6,6,1.0,0.06,1.2,true,-0.7605357590486664,3.8822342431369585e-5,-1.4578800056362833,2.6535473510282063e-5,0.6973442465876168,4.702452154220604e-5
6,6,1.0,0.06,1.4,true,-0.746211467657371,3.7862318887730706e-5,-1.4578800056362833,2.6535473510282063e-5,0.7116685379789123,4.623512242842113e-5
6,6,1.0,0.06,1.6,true,-0.7365323267738364,3.812878429777106e-5,-1.4578800056362833,2.6535473510282063e-5,0.7213476788624469,4.6453584861029125e-5
6,6,1.0,0.06,1.8,true,-0.7296005263901166,3.439548243941252e-5,-1.4578800056362833,2.6535473510282063e-5,0.7282794792461666,4.3441691572207636e-5
6,6,1.0,0.06,2.0,true,-0.7243427947716128,3.901790083512272e-5,-1.4578800056362833,2.6535473510282063e-5,0.7335372108646705,4.71860990122552e-5
