width,height,filling_factor,t,u_ib,qmc,steps,E_imp,E_imp_err,E_no_imp,E_no_imp_err,E_p,E_p_err
2,3,1.0,0.1,0.2,false,1,-1.1193694666343168,0.0,-1.3109113873783793,0.0,0.1915419207440625,0.0
2,3,1.0,0.1,0.3,false,1,-1.0302121292286155,0.0,-1.3109113873783793,0.0,0.2806992581497638,0.0
2,3,1.0,0.1,0.4,false,1,-0.945835788639815,0.0,-1.3109113873783793,0.0,0.3650755987385643,0.0
2,3,1.0,0.1,0.5,false,1,-0.8666138314760603,0.0,-1.3109113873783793,0.0,0.444297555902319,0.0
2,3,1.0,0.1,0.6,false,1,-0.7929484415615065,0.0,-1.3109113873783793,0.0,0.5179629458168729,0.0
2,3,1.0,0.1,0.7,false,1,-0.7252118552306931,0.0,-1.3109113873783793,0.0,0.5856995321476862,0.0
2,3,1.0,0.1,0.8,false,1,-0.663677086860332,0.0,-1.3109113873783793,0.0,0.6472343005180473,0.0
2,3,1.0,0.1,0.9,false,1,-0.6084537250007811,0.0,-1.3109113873783793,0.0,0.7024576623775982,0.0
2,3,1.0,0.1,1.0,false,1,-0.5594489098010423,0.0,-1.3109113873783793,0.0,0.751462477577337,0.0
2,3,1.0,0.1,1.1,false,1,-0.5163676059038941,0.0,-1.3109113873783793,0.0,0.7945437814744852,0.0
2,3,1.0,0.1,1.2,false,1,-0.4787511818808582,0.0,-1.3109113873783793,0.0,0.8321602054975211,0.0
2,3,1.0,0.1,1.3,false,1,-0.4460387707415383,0.0,-1.3109113873783793,0.0,0.864872616636841,0.0
2,3,1.0,0.1,1.4,false,1,-0.4176310709707321,0.0,-1.3109113873783793,0.0,0.8932803164076473,0.0
2,3,1.0,0.1,1.5,false,1,-0.3929416309665834,0.0,-1.3109113873783793,0.0,0.9179697564117959,0.0
2,3,1.0,0.1,1.6,false,1,-0.371429910235766,0.0,-1.3109113873783793,0.0,0.9394814771426133,0.0
2,3,1.0,0.1,1.7,false,1,-0.35261757859971765,0.0,-1.3109113873783793,0.0,0.9582938087786617,0.0
2,3,1.0,0.1,1.8,false,1,-0.3360926917719203,0.0,-1.3109113873783793,0.0,0.9748186956064591,0.0
2,3,1.0,0.1,1.9,false,1,-0.321506579974287,0.0,-1.3109113873783793,0.0,0.9894048074040923,0.0
2,3,1.0,0.1,2.0,false,1,-0.30856716014696006,0.0,-1.3109113873783793,0.0,1.0023442272314194,0.0
3,3,1.0,0.02,-2.0,false,1,-3.2131380239414224,0.0,-0.11096964397642536,0.0,-3.102168379964997,0.0
3,3,1.0,0.02,-1.9,false,1,-2.9627919664472167,0.0,-0.11096964397642536,0.0,-2.8518223224707913,0.0
3,3,1.0,0.02,-1.8,false,1,-2.740036990217323,0.0,-0.11096964397642536,0.0,-2.6290673462408978,0.0
3,3,1.0,0.02,-1.7,false,1,-2.530129183505699,0.0,-0.11096964397642536,0.0,-2.4191595395292738,0.0
3,3,1.0,0.02,-1.6,false,1,-2.3253883670220135,0.0,-0.11096964397642536,0.0,-2.214418723045588,0.0
3,3,1.0,0.02,-1.5,false,1,-2.1231412576218203,0.0,-0.11096964397642536,0.0,-2.012171613645395,0.0
3,3,1.0,0.02,-1.4,false,1,-1.9224598469721204,0.0,-0.11096964397642536,0.0,-1.811490202995695,0.0
3,3,1.0,0.02,-1.3,false,1,-1.7231822924214526,0.0,-0.11096964397642536,0.0,-1.6122126484450272,0.0
3,3,1.0,0.02,-1.2,false,1,-1.52593695860243,0.0,-0.11096964397642536,0.0,-1.4149673146260047,0.0
3,3,1.0,0.02,-1.1,false,1,-1.3338337888760452,0.0,-0.11096964397642536,0.0,-1.2228641448996198,0.0
3,3,1.0,0.02,-1.0,false,1,-1.1620506190438855,0.0,-0.11096964397642536,0.0,-1.0510809750674601,0.0
3,3,1.0,0.02,-0.9,false,1,-1.0317579426480132,0.0,-0.11096964397642536,0.0,-0.9207882986715878,0.0
3,3,1.0,0.02,-0.8,false,1,-0.9216743071913139,0.0,-0.11096964397642536,0.0,-0.8107046632148885,0.0
3,3,1.0,0.02,-0.7,false,1,-0.8171911259157587,0.0,-0.11096964397642536,0.0,-0.7062214819393333,0.0
3,3,1.0,0.02,-0.6,false,1,-0.7147462357877806,0.0,-0.11096964397642536,0.0,-0.6037765918113552,0.0
3,3,1.0,0.02,-0.5,false,1,-0.6132560162969872,0.0,-0.11096964397642536,0.0,-0.5022863723205618,0.0
3,3,1.0,0.02,-0.4,false,1,-0.512294479081958,0.0,-0.11096964397642536,0.0,-0.40132483510553263,0.0
3,3,1.0,0.02,-0.3,false,1,-0.4116641877548146,0.0,-0.11096964397642536,0.0,-0.3006945437783892,0.0
3,3,1.0,0.02,-0.2,false,1,-0.31126426593038975,0.0,-0.11096964397642536,0.0,-0.20029462195396439,0.0
3,3,1.0,0.02,-0.1,false,1,-0.2110414215224843,0.0,-0.11096964397642536,0.0,-0.10007177754605895,0.0
3,3,1.0,0.02,0.0,false,1,-0.11096964397642536,0.0,-0.11096964397642536,0.0,0.0,0.0
3,3,1.0,0.02,0.1,false,1,-0.01104184787751608,0.0,-0.11096964397642536,0.0,0.09992779609890928,0.0
3,3,1.0,0.02,0.2,false,1,0.0887320859499872,0.0,-0.11096964397642536,0.0,0.19970172992641255,0.0
3,3,1.0,0.02,0.3,false,1,0.18832197035381137,0.0,-0.11096964397642536,0.0,0.29929161433023677,0.0
3,3,1.0,0.02,0.4,false,1,0.28766641131999054,0.0,-0.11096964397642536,0.0,0.3986360552964159,0.0
3,3,1.0,0.02,0.5,false,1,0.3866459725280557,0.0,-0.11096964397642536,0.0,0.49761561650448105,0.0
3,3,1.0,0.02,0.6,false,1,0.48501357274955276,0.0,-0.11096964397642536,0.0,0.5959832167259781,0.0
3,3,1.0,0.02,0.7,false,1,0.5821811405131834,0.0,-0.11096964397642536,0.0,0.6931507844896088,0.0
3,3,1.0,0.02,0.8,false,1,0.6763551397696606,0.0,-0.11096964397642536,0.0,0.7873247837460859,0.0
3,3,1.0,0.02,0.9,false,1,0.7594443494737345,0.0,-0.11096964397642536,0.0,0.8704139934501599,0.0
3,3,1.0,0.02,1.0,false,1,0.8032341690442428,0.0,-0.11096964397642536,0.0,0.9142038130206682,0.0
3,3,1.0,0.02,1.1,false,1,0.8146533977263736,0.0,-0.11096964397642536,0.0,0.925623041702799,0.0
3,3,1.0,0.02,1.2,false,1,0.8187252479310211,0.0,-0.11096964397642536,0.0,0.9296948919074465,0.0
3,3,1.0,0.02,1.3,false,1,0.8208359835275655,0.0,-0.11096964397642536,0.0,0.9318056275039909,0.0
3,3,1.0,0.02,1.4,false,1,0.8221671583847581,0.0,-0.11096964397642536,0.0,0.9331368023611835,0.0
3,3,1.0,0.02,1.5,false,1,0.8231050223493357,0.0,-0.11096964397642536,0.0,0.9340746663257611,0.0
3,3,1.0,0.02,1.6,false,1,0.8238128842140878,0.0,-0.11096964397642536,0.0,0.9347825281905132,0.0
3,3,1.0,0.02,1.7,false,1,0.8243723562404215,0.0,-0.11096964397642536,0.0,0.9353420002168469,0.0
3,3,1.0,0.02,1.8,false,1,0.8248292399870726,0.0,-0.11096964397642536,0.0,0.935798883963498,0.0
3,3,1.0,0.02,1.9,false,1,0.8252115096817401,0.0,-0.11096964397642536,0.0,0.9361811536581655,0.0
3,3,1.0,0.02,2.0,false,1,0.8255373813727697,0.0,-0.11096964397642536,0.0,0.936507025349195,0.0
3,3,1.0,0.06,-2.0,false,1,-3.932708809538692,0.0,-0.6087133767775802,0.0,-3.323995432761112,0.0
3,3,1.0,0.06,-1.9,false,1,-3.674667383515816,0.0,-0.6087133767775802,0.0,-3.065954006738236,0.0
3,3,1.0,0.06,-1.8,false,1,-3.429149650180306,0.0,-0.6087133767775802,0.0,-2.8204362734027257,0.0
3,3,1.0,0.06,-1.7,false,1,-3.19584353448768,0.0,-0.6087133767775802,0.0,-2.5871301577101,0.0
3,3,1.0,0.06,-1.6,false,1,-2.9735812640593147,0.0,-0.6087133767775802,0.0,-2.3648678872817346,0.0
3,3,1.0,0.06,-1.5,false,1,-2.7609406246389074,0.0,-0.6087133767775802,0.0,-2.1522272478613274,0.0
3,3,1.0,0.06,-1.4,false,1,-2.5568008793616253,0.0,-0.6087133767775802,0.0,-1.9480875025840452,0.0
3,3,1.0,0.06,-1.3,false,1,-2.3606412604684435,0.0,-0.6087133767775802,0.0,-1.7519278836908634,0.0
3,3,1.0,0.06,-1.2,false,1,-2.1726372776312517,0.0,-0.6087133767775802,0.0,-1.5639239008536716,0.0
3,3,1.0,0.06,-1.1,false,1,-1.9936220876891428,0.0,-0.6087133767775802,0.0,-1.3849087109115628,0.0
3,3,1.0,0.06,-1.0,false,1,-1.8248581222012537,0.0,-0.6087133767775802,0.0,-1.2161447454236733,0.0
3,3,1.0,0.06,-0.9,false,1,-1.6675020853840834,0.0,-0.6087133767775802,0.0,-1.058788708606503,0.0
3,3,1.0,0.06,-0.8,false,1,-1.52187496466605,0.0,-0.6087133767775802,0.0,-0.9131615878884699,0.0
3,3,1.0,0.06,-0.7,false,1,-1.3870700836054703,0.0,-0.6087133767775802,0.0,-0.7783567068278902,0.0
3,3,1.0,0.06,-0.6,false,1,-1.2612862416357251,0.0,-0.6087133767775802,0.0,-0.6525728648581449,0.0
3,3,1.0,0.06,-0.5,false,1,-1.1425227216786356,0.0,-0.6087133767775802,0.0,-0.5338093449010554,0.0
3,3,1.0,0.06,-0.4,false,1,-1.029069582606241,0.0,-0.6087133767775802,0.0,-0.42035620582866084,0.0
3,3,1.0,0.06,-0.3,false,1,-0.9196607217010406,0.0,-0.6087133767775802,0.0,-0.31094734492346043,0.0
3,3,1.0,0.06,-0.2,false,1,-0.8134399012252916,0.0,-0.6087133767775802,0.0,-0.20472652444771144,0.0
3,3,1.0,0.06,-0.1,false,1,-0.7098794060917585,0.0,-0.6087133767775802,0.0,-0.10116602931417829,0.0
3,3,1.0,0.06,0.0,false,1,-0.6087133767775802,0.0,-0.6087133767775802,0.0,0.0,0.0
3,3,1.0,0.06,0.1,false,1,-0.509903502160433,0.0,-0.6087133767775802,0.0,0.09880987461714719,0.0
3,3,1.0,0.06,0.2,false,1,-0.41364101856392144,0.0,-0.6087133767775802,0.0,0.19507235821365876,0.0
3,3,1.0,0.06,0.3,false,1,-0.32038851141102853,0.0,-0.6087133767775802,0.0,0.28832486536655166,0.0
3,3,1.0,0.06,0.4,false,1,-0.230965953583524,0.0,-0.6087133767775802,0.0,0.3777474231940562,0.0
3,3,1.0,0.06,0.5,false,1,-0.14667294723640098,0.0,-0.6087133767775802,0.0,0.4620404295411792,0.0
3,3,1.0,0.06,0.6,false,1,-0.06938055636549559,0.0,-0.6087133767775802,0.0,0.5393328204120846,0.0
3,3,1.0,0.06,0.7,false,1,-0.0013839511174272795,0.0,-0.6087133767775802,0.0,0.6073294256601529,0.0
3,3,1.0,0.06,0.8,false,1,0.05529030777425977,0.0,-0.6087133767775802,0.0,0.66400368455184,0.0
3,3,1.0,0.06,0.9,false,1,0.09997651039658205,0.0,-0.6087133767775802,0.0,0.7086898871741623,0.0
3,3,1.0,0.06,1.0,false,1,0.13383629087673807,0.0,-0.6087133767775802,0.0,0.7425496676543183,0.0
3,3,1.0,0.06,1.1,false,1,0.15912461805545305,0.0,-0.6087133767775802,0.0,0.7678379948330333,0.0
3,3,1.0,0.06,1.2,false,1,0.17814207008304914,0.0,-0.6087133767775802,0.0,0.7868554468606294,0.0
3,3,1.0,0.06,1.3,false,1,0.19271059806932653,0.0,-0.6087133767775802,0.0,0.8014239748469068,0.0
3,3,1.0,0.06,1.4,false,1,0.20412275145289724,0.0,-0.6087133767775802,0.0,0.8128361282304775,0.0
3,3,1.0,0.06,1.5,false,1,0.21326104443431532,0.0,-0.6087133767775802,0.0,0.8219744212118956,0.0
3,3,1.0,0.06,1.6,false,1,0.2207262336151669,0.0,-0.6087133767775802,0.0,0.829439610392747,0.0
3,3,1.0,0.06,1.7,false,1,0.22693267977443055,0.0,-0.6087133767775802,0.0,0.8356460565520107,0.0
3,3,1.0,0.06,1.8,false,1,0.2321718330747443,0.0,-0.6087133767775802,0.0,0.8408852098523245,0.0
3,3,1.0,0.06,1.9,false,1,0.23665311928691676,0.0,-0.6087133767775802,0.0,0.845366496064497,0.0
3,3,1.0,0.06,2.0,false,1,0.24053021725161733,0.0,-0.6087133767775802,0.0,0.8492435940291976,0.0
3,3,1.0,0.075,-2.0,false,1,-4.294865835015422,0.0,-0.9444271262611603,0.0,-3.3504387087542615,0.0
3,3,1.0,0.075,-1.9,false,1,-4.0393310200590085,0.0,-0.9444271262611603,0.0,-3.094903893797848,0.0
3,3,1.0,0.075,-1.8,false,1,-3.795163734011704,0.0,-0.9444271262611603,0.0,-2.8507366077505436,0.0
3,3,1.0,0.075,-1.7,false,1,-3.5621893514841863,0.0,-0.9444271262611603,0.0,-2.617762225223026,0.0
3,3,1.0,0.075,-1.6,false,1,-3.3398249702294294,0.0,-0.9444271262611603,0.0,-2.395397843968269,0.0
3,3,1.0,0.075,-1.5,false,1,-3.1273187375218416,0.0,-0.9444271262611603,0.0,-2.1828916112606813,0.0
3,3,1.0,0.075,-1.4,false,1,-2.924008619210449,0.0,-0.9444271262611603,0.0,-1.9795814929492885,0.0
3,3,1.0,0.075,-1.3,false,1,-2.729494240651129,0.0,-0.9444271262611603,0.0,-1.7850671143899688,0.0
3,3,1.0,0.075,-1.2,false,1,-2.5436923026421168,0.0,-0.9444271262611603,0.0,-1.5992651763809564,0.0
3,3,1.0,0.075,-1.1,false,1,-2.366784554975029,0.0,-0.9444271262611603,0.0,-1.4223574287138687,0.0
3,3,1.0,0.075,-1.0,false,1,-2.199072959234286,0.0,-0.9444271262611603,0.0,-1.2546458329731256,0.0
3,3,1.0,0.075,-0.9,false,1,-2.040770730770001,0.0,-0.9444271262611603,0.0,-1.0963436045088408,0.0
3,3,1.0,0.075,-0.8,false,1,-1.8917974766939698,0.0,-0.9444271262611603,0.0,-0.9473703504328095,0.0
3,3,1.0,0.075,-0.7,false,1,-1.7516742694726668,0.0,-0.9444271262611603,0.0,-0.8072471432115065,0.0
3,3,1.0,0.075,-0.6,false,1,-1.6195730952708922,0.0,-0.9444271262611603,0.0,-0.6751459690097319,0.0
3,3,1.0,0.075,-0.5,false,1,-1.4944810747693897,0.0,-0.9444271262611603,0.0,-0.5500539485082294,0.0
3,3,1.0,0.075,-0.4,false,1,-1.3753843915085222,0.0,-0.9444271262611603,0.0,-0.4309572652473619,0.0
3,3,1.0,0.075,-0.3,false,1,-1.2614014262393112,0.0,-0.9444271262611603,0.0,-0.31697429997815085,0.0
3,3,1.0,0.075,-0.2,false,1,-1.1518504039497324,0.0,-0.9444271262611603,0.0,-0.20742327768857205,0.0
3,3,1.0,0.075,-0.1,false,1,-1.0462712400264185,0.0,-0.9444271262611603,0.0,-0.10184411376525815,0.0
3,3,1.0,0.075,0.0,false,1,-0.9444271262611603,0.0,-0.9444271262611603,0.0,0.0,0.0
3,3,1.0,0.075,0.1,false,1,-0.8463040232652285,0.0,-0.9444271262611603,0.0,0.09812310299593185,0.0
3,3,1.0,0.075,0.2,false,1,-0.7521169387387966,0.0,-0.9444271262611603,0.0,0.19231018752236373,0.0
3,3,1.0,0.075,0.3,false,1,-0.6623231153024537,0.0,-0.9444271262611603,0.0,0.28210401095870663,0.0
3,3,1.0,0.075,0.4,false,1,-0.577631453480604,0.0,-0.9444271262611603,0.0,0.36679567278055636,0.0
3,3,1.0,0.075,0.5,false,1,-0.49898153267146533,0.0,-0.9444271262611603,0.0,0.445445593589695,0.0
3,3,1.0,0.075,0.6,false,1,-0.427448246374684,0.0,-0.9444271262611603,0.0,0.5169788798864763,0.0
3,3,1.0,0.075,0.7,false,1,-0.3640325217736477,0.0,-0.9444271262611603,0.0,0.5803946044875126,0.0
3,3,1.0,0.075,0.8,false,1,-0.3093633955950244,0.0,-0.9444271262611603,0.0,0.635063730666136,0.0
3,3,1.0,0.075,0.9,false,1,-0.26344920710038394,0.0,-0.9444271262611603,0.0,0.6809779191607763,0.0
3,3,1.0,0.075,1.0,false,1,-0.22564597994099342,0.0,-0.9444271262611603,0.0,0.7187811463201669,0.0
3,3,1.0,0.075,1.1,false,1,-0.1948641735027824,0.0,-0.9444271262611603,0.0,0.7495629527583779,0.0
3,3,1.0,0.075,1.2,false,1,-0.16986285527470404,0.0,-0.9444271262611603,0.0,0.7745642709864563,0.0
3,3,1.0,0.075,1.3,false,1,-0.14947456615688287,0.0,-0.9444271262611603,0.0,0.7949525601042775,0.0
3,3,1.0,0.075,1.4,false,1,-0.1327124830327743,0.0,-0.9444271262611603,0.0,0.811714643228386,0.0
3,3,1.0,0.075,1.5,false,1,-0.11879045615343202,0.0,-0.9444271262611603,0.0,0.8256366701077283,0.0
3,3,1.0,0.075,1.6,false,1,-0.10710073014534949,0.0,-0.9444271262611603,0.0,0.8373263961158108,0.0
3,3,1.0,0.075,1.7,false,1,-0.09717917271882374,0.0,-0.9444271262611603,0.0,0.8472479535423366,0.0
3,3,1.0,0.075,1.8,false,1,-0.08867191244330187,0.0,-0.9444271262611603,0.0,0.8557552138178585,0.0
3,3,1.0,0.075,1.9,false,1,-0.0813079375259295,0.0,-0.9444271262611603,0.0,0.8631191887352309,0.0
3,3,1.0,0.075,2.0,false,1,-0.07487806808736616,0.0,-0.9444271262611603,0.0,0.8695490581737941,0.0
3,3,1.0,0.1,-2.0,false,1,-4.975627553134868,0.0,-1.6495759186948395,0.0,-3.326051634440028,0.0
3,3,1.0,0.1,-1.9,false,1,-4.7263087885710675,0.0,-1.6495759186948395,0.0,-3.0767328698762277,0.0
3,3,1.0,0.1,-1.8,false,1,-4.487588415241974,0.0,-1.6495759186948395,0.0,-2.838012496547134,0.0
3,3,1.0,0.1,-1.7,false,1,-4.2592725812487,0.0,-1.6495759186948395,0.0,-2.6096966625538602,0.0
3,3,1.0,0.1,-1.6,false,1,-4.041021891951992,0.0,-1.6495759186948395,0.0,-2.3914459732571522,0.0
3,3,1.0,0.1,-1.5,false,1,-3.8324296397505377,0.0,-1.6495759186948395,0.0,-2.1828537210556984,0.0
3,3,1.0,0.1,-1.4,false,1,-3.633100347438291,0.0,-1.6495759186948395,0.0,-1.9835244287434513,0.0
3,3,1.0,0.1,-1.3,false,1,-3.4427009271603293,0.0,-1.6495759186948395,0.0,-1.7931250084654897,0.0
3,3,1.0,0.1,-1.2,false,1,-3.260973395393546,0.0,-1.6495759186948395,0.0,-1.6113974766987063,0.0
3,3,1.0,0.1,-1.1,false,1,-3.087712900690479,0.0,-1.6495759186948395,0.0,-1.4381369819956393,0.0
3,3,1.0,0.1,-1.0,false,1,-2.922724121347737,0.0,-1.6495759186948395,0.0,-1.2731482026528973,0.0
3,3,1.0,0.1,-0.9,false,1,-2.7657734679926094,0.0,-1.6495759186948395,0.0,-1.1161975492977698,0.0
3,3,1.0,0.1,-0.8,false,1,-2.616554184534104,0.0,-1.6495759186948395,0.0,-0.9669782658392643,0.0
3,3,1.0,0.1,-0.7,false,1,-2.474675859848807,0.0,-1.6495759186948395,0.0,-0.8250999411539672,0.0
3,3,1.0,0.1,-0.6,false,1,-2.339680410572917,0.0,-1.6495759186948395,0.0,-0.6901044918780774,0.0
3,3,1.0,0.1,-0.5,false,1,-2.211077468252539,0.0,-1.6495759186948395,0.0,-0.5615015495576994,0.0
3,3,1.0,0.1,-0.4,false,1,-2.088387593223446,0.0,-1.6495759186948395,0.0,-0.43881167452860637,0.0
3,3,1.0,0.1,-0.3,false,1,-1.9711828854218851,0.0,-1.6495759186948395,0.0,-0.3216069667270456,0.0
3,3,1.0,0.1,-0.2,false,1,-1.859118988147144,0.0,-1.6495759186948395,0.0,-0.2095430694523044,0.0
3,3,1.0,0.1,-0.1,false,1,-1.751956941234098,0.0,-1.6495759186948395,0.0,-0.10238102253925851,0.0
3,3,1.0,0.1,0.0,false,1,-1.6495759186948395,0.0,-1.6495759186948395,0.0,0.0,0.0
3,3,1.0,0.1,0.1,false,1,-1.5519783006533823,0.0,-1.6495759186948395,0.0,0.09759761804145728,0.0
3,3,1.0,0.1,0.2,false,1,-1.4592873608215233,0.0,-1.6495759186948395,0.0,0.19028855787331622,0.0
3,3,1.0,0.1,0.3,false,1,-1.3717358891966966,0.0,-1.6495759186948395,0.0,0.2778400294981429,0.0
3,3,1.0,0.1,0.4,false,1,-1.2896422248437822,0.0,-1.6495759186948395,0.0,0.35993369385105733,0.0
3,3,1.0,0.1,0.5,false,1,-1.2133697337390128,0.0,-1.6495759186948395,0.0,0.43620618495582675,0.0
3,3,1.0,0.1,0.6,false,1,-1.1432684144171836,0.0,-1.6495759186948395,0.0,0.5063075042776559,0.0
3,3,1.0,0.1,0.7,false,1,-1.079604109369077,0.0,-1.6495759186948395,0.0,0.5699718093257626,0.0
3,3,1.0,0.1,0.8,false,1,-1.0224899846021362,0.0,-1.6495759186948395,0.0,0.6270859340927033,0.0
3,3,1.0,0.1,0.9,false,1,-0.9718406742113479,0.0,-1.6495759186948395,0.0,0.6777352444834917,0.0
3,3,1.0,0.1,1.0,false,1,-0.9273651986811804,0.0,-1.6495759186948395,0.0,0.7222107200136592,0.0
3,3,1.0,0.1,1.1,false,1,-0.8886003585379811,0.0,-1.6495759186948395,0.0,0.7609755601568584,0.0
3,3,1.0,0.1,1.2,false,1,-0.8549706473709021,0.0,-1.6495759186948395,0.0,0.7946052713239374,0.0
3,3,1.0,0.1,1.3,false,1,-0.8258539280265749,0.0,-1.6495759186948395,0.0,0.8237219906682647,0.0
3,3,1.0,0.1,1.4,false,1,-0.8006362389843752,0.0,-1.6495759186948395,0.0,0.8489396797104644,0.0
3,3,1.0,0.1,1.5,false,1,-0.7787483712424046,0.0,-1.6495759186948395,0.0,0.870827547452435,0.0
3,3,1.0,0.1,1.6,false,1,-0.759684763305127,0.0,-1.6495759186948395,0.0,0.8898911553897125,0.0
3,3,1.0,0.1,1.7,false,1,-0.7430091641694782,0.0,-1.6495759186948395,0.0,0.9065667545253614,0.0
3,3,1.0,0.1,1.8,false,1,-0.7283521095950614,0.0,-1.6495759186948395,0.0,0.9212238090997782,0.0
3,3,1.0,0.1,1.9,false,1,-0.7154042369435754,0.0,-1.6495759186948395,0.0,0.9341716817512642,0.0
3,3,1.0,0.1,2.0,false,1,-0.7039080918435109,0.0,-1.6495759186948395,0.0,0.9456678268513287,0.0
3,4,1.0,0.06,-2.0,false,1,-4.0719289064872815,0.0,-0.7016898727680319,0.0,-3.3702390337192494,0.0
3,4,1.0,0.06,-1.9,false,1,-3.808346474065898,0.0,-0.7016898727680319,0.0,-3.106656601297866,0.0
3,4,1.0,0.06,-1.8,false,1,-3.557501120962817,0.0,-0.7016898727680319,0.0,-2.855811248194785,0.0
3,4,1.0,0.06,-1.7,false,1,-3.319530902866926,0.0,-0.7016898727680319,0.0,-2.6178410300988944,0.0
3,4,1.0,0.06,-1.6,false,1,-3.0934234578063893,0.0,-0.7016898727680319,0.0,-2.3917335850383576,0.0
3,4,1.0,0.06,-1.5,false,1,-2.8776047566804146,0.0,-0.7016898727680319,0.0,-2.175914883912383,0.0
3,4,1.0,0.06,-1.4,false,1,-2.6706595981380614,0.0,-0.7016898727680319,0.0,-1.9689697253700296,0.0
3,4,1.0,0.06,-1.3,false,1,-2.4717691464810514,0.0,-0.7016898727680319,0.0,-1.7700792737130195,0.0
3,4,1.0,0.06,-1.2,false,1,-2.2808767427819783,0.0,-0.7016898727680319,0.0,-1.5791868700139464,0.0
3,4,1.0,0.06,-1.1,false,1,-2.0987055167499875,0.0,-0.7016898727680319,0.0,-1.3970156439819557,0.0
3,4,1.0,0.06,-1.0,false,1,-1.9266118817411033,0.0,-0.7016898727680319,0.0,-1.2249220089730715,0.0
3,4,1.0,0.06,-0.9,false,1,-1.7660961226162273,0.0,-0.7016898727680319,0.0,-1.0644062498481954,0.0
3,4,1.0,0.06,-0.8,false,1,-1.6179243751652113,0.0,-0.7016898727680319,0.0,-0.9162345023971794,0.0
3,4,1.0,0.06,-0.7,false,1,-1.4814286629141793,0.0,-0.7016898727680319,0.0,-0.7797387901461474,0.0
3,4,1.0,0.06,-0.6,false,1,-1.3547192523398246,0.0,-0.7016898727680319,0.0,-0.6530293795717927,0.0
3,4,1.0,0.06,-0.5,false,1,-1.235544206359512,0.0,-0.7016898727680319,0.0,-0.53385433359148,0.0
3,4,1.0,0.06,-0.4,false,1,-1.1219611045176456,0.0,-0.7016898727680319,0.0,-0.4202712317496138,0.0
3,4,1.0,0.06,-0.3,false,1,-1.0125500261777791,0.0,-0.7016898727680319,0.0,-0.31086015340974726,0.0
3,4,1.0,0.06,-0.2,false,1,-0.906367952664299,0.0,-0.7016898727680319,0.0,-0.20467807989626718,0.0
3,4,1.0,0.06,-0.1,false,1,-0.8028428660094241,0.0,-0.7016898727680319,0.0,-0.10115299324139226,0.0
3,4,1.0,0.06,0.0,false,1,-0.7016898727680319,0.0,-0.7016898727680319,0.0,0.0,0.0
3,4,1.0,0.06,0.1,false,1,-0.6028692528041446,0.0,-0.7016898727680319,0.0,0.09882061996388725,0.0
3,4,1.0,0.06,0.2,false,1,-0.5065897384012112,0.0,-0.7016898727680319,0.0,0.1951001343668206,0.0
3,4,1.0,0.06,0.3,false,1,-0.4133622961863182,0.0,-0.7016898727680319,0.0,0.28832757658171365,0.0
3,4,1.0,0.06,0.4,false,1,-0.3241142793229112,0.0,-0.7016898727680319,0.0,0.37757559344512065,0.0
3,4,1.0,0.06,0.5,false,1,-0.24036032276464936,0.0,-0.7016898727680319,0.0,0.4613295500033825,0.0
3,4,1.0,0.06,0.6,false,1,-0.16433840257415366,0.0,-0.7016898727680319,0.0,0.5373514701938782,0.0
3,4,1.0,0.06,0.7,false,1,-0.0987792217710322,0.0,-0.7016898727680319,0.0,0.6029106509969997,0.0
3,4,1.0,0.06,0.8,false,1,-0.045838412757618914,0.0,-0.7016898727680319,0.0,0.655851460010413,0.0
3,4,1.0,0.06,0.9,false,1,-0.005645029177515664,0.0,-0.7016898727680319,0.0,0.6960448435905162,0.0
3,4,1.0,0.06,1.0,false,1,0.023825735034913975,0.0,-0.7016898727680319,0.0,0.7255156078029459,0.0
3,4,1.0,0.06,1.1,false,1,0.04538136834454578,0.0,-0.7016898727680319,0.0,0.7470712411125776,0.0
3,4,1.0,0.06,1.2,false,1,0.06144095082498837,0.0,-0.7016898727680319,0.0,0.7631308235930202,0.0
3,4,1.0,0.06,1.3,false,1,0.07372428037255423,0.0,-0.7016898727680319,0.0,0.775414153140586,0.0
3,4,1.0,0.06,1.4,false,1,0.08337278764080812,0.0,-0.7016898727680319,0.0,0.78506266040884,0.0
3,4,1.0,0.06,1.5,false,1,0.09113606909673375,0.0,-0.7016898727680319,0.0,0.7928259418647656,0.0
3,4,1.0,0.06,1.6,false,1,0.09751361160226356,0.0,-0.7016898727680319,0.0,0.7992034843702954,0.0
3,4,1.0,0.06,1.7,false,1,0.10284628099745574,0.0,-0.7016898727680319,0.0,0.8045361537654876,0.0
3,4,1.0,0.06,1.8,false,1,0.10737283574301325,0.0,-0.7016898727680319,0.0,0.8090627085110451,0.0
3,4,1.0,0.06,1.9,false,1,0.1112647880963933,0.0,-0.7016898727680319,0.0,0.8129546608644251,0.0
3,4,1.0,0.06,2.0,false,1,0.1146482461881703,0.0,-0.7016898727680319,0.0,0.8163381189562021,0.0
3,4,1.0,0.075,-2.0,false,1,-4.528147421462459,0.0,-1.1200169872498593,0.0,-3.4081304342126,0.0
3,4,1.0,0.075,-1.9,false,1,-4.266801897361274,0.0,-1.1200169872498593,0.0,-3.146784910111415,0.0
3,4,1.0,0.075,-1.8,false,1,-4.0169737790600495,0.0,-1.1200169872498593,0.0,-2.89695679181019,0.0
